date,sp500_ret,nasdaq_ret,nifty_ret,gift_nifty_ret,target
2019-04-10,0.34778715639784963,0.6948856370196488,-0.7509489773200095,-0.7509489773200095,1
2019-04-11,0.0038123067008344336,-0.21195205816232354,0.10704480058416621,0.10704480058416621,1
2019-04-12,0.6609324208602496,0.46305054259310197,0.40313191867198395,0.40313191867198395,1
2019-04-15,-0.06293691084816588,-0.10208200318502225,0.40279653604204935,0.40279653604204935,1
2019-04-16,0.050935800389462216,0.3036633047784676,0.8280400884877803,0.8280400884877803,0
2019-04-17,-0.22738117853239315,-0.05187228809523381,0.0,0.0,0
2019-04-18,0.15790922795098083,0.02476188894313669,-0.29142400664389223,-0.29142400664389223,0
2019-04-22,0.10120175614714011,0.21517669049018195,-1.3473352052831178,-1.3473352052831178,0
2019-04-23,0.8841205788409079,1.3168590007610614,-0.15955909670886115,-0.15955909670886115,1
2019-04-24,-0.21917631747336852,-0.2316275819548741,1.2975193636658888,1.2975193636658888,0
2019-04-25,-0.03689736527457965,0.205756480657171,-0.7193374050953438,-0.7193374050953438,1
2019-04-26,0.46852921407636305,0.3414314391296136,0.9693568677590747,0.9693568677590747,0
2019-04-29,0.10715221743553549,0.18965672564215108,0.0,0.0,0
2019-04-30,0.09514170090862972,-0.8142756867904777,-0.05529726349993158,-0.05529726349993158,0
2019-05-01,-0.7502163081421376,-0.5651364446598972,0.0,0.0,0
2019-05-02,-0.21239857917741967,-0.15988437953632362,-0.1991836148409698,-0.1991836148409698,0
2019-05-03,0.9638279380647763,1.583098435808794,-0.10661208128105448,-0.10661208128105448,0
2019-05-06,-0.4470988428756373,-0.4986521427915225,-0.973339879186319,-0.973339879186319,0
2019-05-07,-1.6511651392423388,-1.963862827381102,-0.8652133673183404,-0.8652133673183404,0
2019-05-08,-0.16054253132695706,-0.25666195374799416,-1.2041345863927244,-1.2041345863927244,0
2019-05-09,-0.30214249424966866,-0.4120440973427564,-0.5075103956069027,-0.5075103956069027,0
2019-05-10,0.37202972597878414,0.08027337760745379,-0.20261741013145596,-0.20261741013145596,0
2019-05-13,-2.413055719884427,-3.4093971139442014,-1.1588026384304118,-1.1588026384304118,1
2019-05-14,0.8015944543135589,1.143847075335791,0.6624352638199937,0.6624352638199937,0
2019-05-15,0.583897507464215,1.1333606393238105,-0.5796606308085428,-0.5796606308085428,1
2019-05-16,0.8895287120600504,0.9703202225900487,0.8971910851931497,0.8971910851931497,1
2019-05-17,-0.5837333350761975,-1.0353191174195864,1.3329435330307948,1.3329435330307948,1
2019-05-20,-0.6749377915387988,-1.4572137317813927,3.6915407876193296,3.6915407876193296,0
2019-05-21,0.8495835590448308,1.082007552201114,-1.0073374389702572,-1.0073374389702572,1
2019-05-22,-0.2824396230649451,-0.4480044251686466,0.24596922232125173,0.24596922232125173,0
2019-05-23,-1.191414994527018,-1.581248755805198,-0.6887993870017373,-0.6887993870017373,1
2019-05-24,0.13535590072402126,0.11444232139645738,1.6046067214389392,1.6046067214389392,1
2019-05-27,0.0,0.0,0.6809330661248669,0.6809330661248669,1
2019-05-28,-0.8375676922946718,-0.38836755325691863,0.03354368016101894,0.03354368016101894,0
2019-05-29,-0.6911912256811314,-0.7892372283615279,-0.5671205333752538,-0.5671205333752538,1
2019-05-30,0.20984713906617714,0.27042954498417426,0.7149487319284775,0.7149487319284775,0
2019-05-31,-1.319537280847849,-1.5139343058068633,-0.19337668306382838,-0.19337668306382838,1
2019-06-03,-0.27652403144732274,-1.6118001702169371,1.3901936014629301,1.3901936014629301,0
2019-06-04,2.1432370568193138,2.646932602655805,-0.5534114111566901,-0.5534114111566901,0
2019-06-05,0.8161854781411959,0.6424749775259198,0.0,0.0,0
2019-06-06,0.6135586748687638,0.528941061451671,-1.4798333410505293,-1.4798333410505293,1
2019-06-07,1.049769746289475,1.6617354782560323,0.22712730870713127,0.22712730870713127,1
2019-06-10,0.46600444669098184,1.0471296314457534,0.43847475053773177,0.43847475053773177,1
2019-06-11,-0.034988023558091275,-0.007670773640899853,0.35981290613484873,0.35981290613484873,0
2019-06-12,-0.20375791387226005,-0.3815831631516442,-0.49641819885031246,-0.49641819885031246,1
2019-06-13,0.40973819126681743,0.5698865960073629,0.06592875347493088,0.06592875347493088,0
2019-06-14,-0.1611511904139773,-0.5163845332109895,-0.7617057296864349,-0.7617057296864349,0
2019-06-17,0.09317492412306283,0.6202638349253053,-1.2784029548381648,-1.2784029548381648,1
2019-06-18,0.9717399870633026,1.3876301527622426,0.1657758744313398,0.1657758744313398,0
2019-06-19,0.2985163546397107,0.4204230124031705,-0.0004259905700743083,-0.0004259905700743083,1
2019-06-20,0.9472185190685156,0.8015206720173085,1.2000205478679637,1.2000205478679637,0
2019-06-21,-0.12592227925193322,-0.24380889632596991,-0.9098433505187353,-0.9098433505187353,0
2019-06-24,-0.17318870104667816,-0.3238384572089803,-0.2085381356743965,-0.2085381356743965,1
2019-06-25,-0.9496397343734198,-1.5111730081971642,0.8273734808782462,0.8273734808782462,1
2019-06-26,-0.12339337557076835,0.32023964467964294,0.4331778503613437,0.4331778503613437,0
2019-06-27,0.3823175554131808,0.7305912564980588,-0.05064338279993086,-0.05064338279993086,0
2019-06-28,0.5757452627909831,0.48295217077221064,-0.44504474652159454,-0.44504474652159454,1
2019-07-01,0.7672301032188189,1.0606716684617323,0.6510389269786421,0.6510389269786421,1
2019-07-02,0.2928125887423194,0.22159600296813853,0.3767209141051886,0.3767209141051886,1
2019-07-03,0.7672378673070135,0.7539703949127396,0.054156447933917384,0.054156447933917384,1
2019-07-04,0.0,0.0,0.25174649128327786,0.25174649128327786,0
2019-07-05,-0.180590159841032,-0.10330114851633265,-1.1350334557515662,-1.1350334557515662,0
2019-07-08,-0.48354444248415174,-0.776914818275376,-2.138240331360608,-2.138240331360608,0
2019-07-09,0.12365569653400854,0.5352934572537604,-0.023352472109261502,-0.023352472109261502,0
2019-07-10,0.45106896075925995,0.7467736355124099,-0.4932545113165099,-0.4932545113165099,1
2019-07-11,0.22852267383599578,-0.07912478416589597,0.7305046321514741,0.7305046321514741,0
2019-07-12,0.4620174547884881,0.5868640117148827,-0.26245922523520093,-0.26245922523520093,1
2019-07-15,0.017586919155743175,0.17043356674171228,0.31031905972733753,0.31031905972733753,1
2019-07-16,-0.3403778522185874,-0.42855181533201225,0.6407297199588324,0.6407297199588324,1
2019-07-17,-0.6531243569450895,-0.4571416627286884,0.21350634900458854,0.21350634900458854,0
2019-07-18,0.3581997784064761,0.2691473223366936,-0.7751838235294128,-0.7751838235294128,0
2019-07-19,-0.617673452276668,-0.7402000948571796,-1.531878214359883,-1.531878214359883,0
2019-07-22,0.2828694915066654,0.7076595245795847,-0.6397075524881224,-0.6397075524881224,0
2019-07-23,0.6847482673755456,0.5760596992824274,-0.13352832106081625,-0.13352832106081625,0
2019-07-24,0.4688147952890187,0.8495480288975621,-0.5273121293252303,-0.5273121293252303,0
2019-07-25,-0.5262401280453521,-0.9969351792044723,-0.16989534831232112,-0.16989534831232112,1
2019-07-26,0.7387691099234761,1.1126961990881146,0.28571795564771296,0.28571795564771296,0
2019-07-29,-0.16161146071345112,-0.44272452897873293,-0.8427603929443195,-0.8427603929443195,0
2019-07-30,-0.25786549148275606,-0.2377781467364226,-0.9276785013729971,-0.9276785013729971,1
2019-07-31,-1.0885526112695776,-1.1867905970330939,0.294076968140633,0.294076968140633,0
2019-08-01,-0.8998793869673061,-0.7865015534609165,-1.2412304371289817,-1.2412304371289817,1
2019-08-02,-0.7282739927037873,-1.319796667070805,0.15801101434427256,0.15801101434427256,0
2019-08-05,-2.97778200029859,-3.4736051941349433,-1.225295228271439,-1.225295228271439,1
2019-08-06,1.3017017169932643,1.387903504597432,0.7884888857643269,0.7884888857643269,0
2019-08-07,0.07668762331907164,0.3773655002322851,-0.847167355513434,-0.847167355513434,1
2019-08-08,1.8762303409984193,2.2425777534677227,1.6300510829763803,1.6300510829763803,1
2019-08-09,-0.661660635492356,-0.9953778501233024,0.6997556657477588,0.6997556657477588,0
2019-08-12,-1.2317322177972212,-1.2027678722115853,0.0,0.0,0
2019-08-13,1.5131688322181258,1.945081128824011,-1.654424529912324,-1.654424529912324,1
2019-08-14,-2.9292752911742603,-3.0240648624745403,0.9477595331455646,0.9477595331455646,0
2019-08-15,0.24642680276520945,-0.09415848686664674,0.0,0.0,1
2019-08-16,1.4426124657807904,1.6657196468410351,0.16682152620135504,0.16682152620135504,1
2019-08-19,1.2105865492430645,1.352836326388962,0.055219917498061655,0.055219917498061655,0
2019-08-20,-0.7914727601131322,-0.677886887265855,-0.33382235519596737,-0.33382235519596737,0
2019-08-21,0.8246798595579641,0.9014199026688319,-0.8922556475220111,-0.8922556475220111,0
2019-08-22,-0.05060748601761755,-0.3593400217589915,-1.6242829527789215,-1.6242829527789215,1
2019-08-23,-2.5946336754618105,-2.9984785261139457,0.8192639025843995,0.8192639025843995,1
2019-08-26,1.0982987735216332,1.315444273847488,2.1100066785376237,2.1100066785376237,1
2019-08-27,-0.3203180635808267,-0.3411118557912429,0.42955910667956676,0.42955910667956676,0
2019-08-28,0.6545480165679685,0.3823927168710606,-0.5335266523260329,-0.5335266523260329,0
2019-08-29,1.2687291793508804,1.4829074090991767,-0.8853786236410199,-0.8853786236410199,1
2019-08-30,0.06427872591217021,-0.1318166266297216,0.6845829640179435,0.6845829640179435,0
2019-09-03,-0.689910050906084,-1.1141663301238225,-2.044311880570615,-2.044311880570615,1
2019-09-04,1.0842079212828093,1.3045166027130906,0.43295454031591074,0.43295454031591074,1
2019-09-05,1.300981364226672,1.754447821309757,0.029968693161475102,0.029968693161475102,1
2019-09-06,0.09106051537297599,-0.16952743588083408,0.9061643373168504,0.9061643373168504,1
2019-09-09,-0.009401025965849463,-0.19288841329967443,0.5193547382711383,0.5193547382711383,0
2019-09-10,0.03223043548219451,-0.04055405888652164,0.0,0.0,1
2019-09-11,0.7229681189480308,1.0578714161808556,0.29673946046386845,0.29673946046386845,0
2019-09-12,0.2879153101061016,0.30343355245090464,-0.479356902496042,-0.479356902496042,1
2019-09-13,-0.07244143620946941,-0.21672867455269085,0.8476944640087414,0.8476944640087414,0
2019-09-16,-0.31355866640028207,-0.2833648495016883,-0.6536749886833726,-0.6536749886833726,0
2019-09-17,0.25817523700197853,0.39835433827690725,-1.689465993774708,-1.689465993774708,1
2019-09-18,0.03426919897555614,-0.10542220507535616,0.21308591630644358,0.21308591630644358,0
2019-09-19,0.001997472142156731,0.06713322957527801,-1.2531589991591652,-1.2531589991591652,1
2019-09-20,-0.48955765157830955,-0.7969072242459352,5.319112930777714,5.319112930777714,1
2019-09-23,-0.009693591923765066,-0.064180497453592,2.8915576657539077,2.8915576657539077,0
2019-09-24,-0.8416371322106486,-1.464784771785399,-0.10344649056013289,-0.10344649056013289,0
2019-09-25,0.6158571742003405,1.0477092538406785,-1.2771612287114875,-1.2771612287114875,1
2019-09-26,-0.2428916406865711,-0.5784019971861509,1.145084856589107,1.145084856589107,0
2019-09-27,-0.5316352490240539,-1.133534126290403,-0.5081564893442914,-0.5081564893442914,0
2019-09-30,0.5047606675254723,0.7520496776147967,-0.3296462425282254,-0.3296462425282254,0
2019-10-01,-1.2258373372913245,-1.133339372243125,-0.9983032105041145,-0.9983032105041145,0
2019-10-02,-1.7903202985502964,-1.5606924674894551,0.0,0.0,0
2019-10-03,0.797191259701524,1.1176232699656508,-0.4040562773145462,-0.4040562773145462,0
2019-10-04,1.4216897585460186,1.3999849153859767,-1.2307760296977222,-1.2307760296977222,0
2019-10-07,-0.4478294673592398,-0.3279708545929405,-0.43266837625002275,-0.43266837625002275,0
2019-10-08,-1.5560819201407838,-1.6654779206850545,0.0,0.0,1
2019-10-09,0.9104492549941501,1.0220181474235313,1.679783285706482,1.679783285706482,0
2019-10-10,0.6415695380997066,0.5951555768073602,-0.6960833829169011,-0.6960833829169011,1
2019-10-11,1.0938977513132997,1.3364758775564756,0.6275284833450412,0.6275284833450412,1
2019-10-14,-0.13871187334510982,-0.10413423140598344,0.3193315072573366,0.3193315072573366,1
2019-10-15,0.9955676641137279,1.2431905947929645,0.7684353972992053,0.7684353972992053,1
2019-10-16,-0.19995427986508885,-0.30102660757148625,0.3123841334461419,0.3123841334461419,1
2019-10-17,0.27628315736780706,0.40213192184475055,1.0672506051552677,1.0672506051552677,1
2019-10-18,-0.39193449495069643,-0.825196709365672,0.6516288783389612,0.6516288783389612,0
2019-10-21,0.6871616056117524,0.9079650382818549,0.0,0.0,0
2019-10-22,-0.3568666378412577,-0.7189819906968653,-0.6302602285396697,-0.6302602285396697,1
2019-10-23,0.28471487971184484,0.19113599876994236,0.1359123648397631,0.1359123648397631,0
2019-10-24,0.192044635873323,0.8129491687277834,-0.18527934715960592,-0.18527934715960592,1
2019-10-25,0.4072700506109195,0.7002408300674112,0.011230477560042473,0.011230477560042473,0
2019-10-28,0.5581337868471481,1.0053246344756017,0.0,0.0,1
2019-10-29,-0.08324053147991117,-0.5902075743148938,1.7519938181983052,1.7519938181983052,1
2019-10-30,0.325337015914573,0.32779210273761183,0.4857107869982835,0.4857107869982835,1
2019-10-31,-0.3022860563304697,-0.13993430296747045,0.2815797488827432,0.2815797488827432,1
2019-11-01,0.9662312168146059,1.1340563491645694,0.11070906504571099,0.11070906504571099,1
2019-11-04,0.3704089049704651,0.5580440058623459,0.42638888683566023,0.42638888683566023,0
2019-11-05,-0.1185699214361291,0.017543662586394504,-0.2018173043904281,-0.2018173043904281,1
2019-11-06,0.07024972279667807,-0.28513002957469835,0.4099084396871566,0.4099084396871566,1
2019-11-07,0.27300951851503275,0.28404113330822156,0.3844209304726398,0.3844209304726398,0
2019-11-08,0.25606760900243053,0.48360833016478644,-0.8649599006986697,-0.8649599006986697,1
2019-11-11,-0.19624672514313435,-0.13013444268317187,0.04450569159482054,0.04450569159482054,0
2019-11-12,0.15646460846321375,0.25766597522700607,0.0,0.0,0
2019-11-13,0.07115345908383919,-0.04702088297990903,-0.6127528029514329,-0.6127528029514329,1
2019-11-14,0.08370427393644686,-0.036312685146910884,0.2672990768123773,0.2672990768123773,1
2019-11-15,0.7695488006902673,0.7289822443172111,0.1966845520657623,0.1966845520657623,0
2019-11-18,0.05031528617669423,0.10666822169702606,-0.09205364347466549,-0.09205364347466549,1
2019-11-19,-0.05925944462060739,0.24233767162349373,0.46783297046573136,0.46783297046573136,1
2019-11-20,-0.3756184245747196,-0.5125589709442102,0.4941332311304558,0.4941332311304558,0
2019-11-21,-0.15827522106851566,-0.24066091789468613,-0.2558460196964596,-0.2558460196964596,0
2019-11-22,0.21749356911917594,0.16070520170294866,-0.45118811401312353,-0.45118811401312353,1
2019-11-25,0.7507291353015866,1.3217363755288813,1.3374538722098483,1.3374538722098483,0
2019-11-26,0.21955703874654287,0.1788528304789594,-0.29858001604721185,-0.29858001604721185,1
2019-11-27,0.4174424362754614,0.6620081576605763,0.5233557820665036,0.5233557820665036,1
2019-11-28,0.0,0.0,0.4169196368656758,0.4169196368656758,0
2019-11-29,-0.4011219709926239,-0.4561647474608743,-0.7826467690735917,-0.7826467690735917,0
2019-12-02,-0.8631020716408422,-1.1249187322032173,-0.06510929783939412,-0.06510929783939412,0
2019-12-03,-0.663809511563529,-0.5526451903216212,-0.4481997238144242,-0.4481997238144242,1
2019-12-04,0.632356747139462,0.5402208676427378,0.4085307832292884,0.4085307832292884,0
2019-12-05,0.15002511791302187,0.047045975557069575,-0.20592371035360602,-0.20592371035360602,0
2019-12-06,0.9135724328457329,1.001436010700063,-0.8062669529681155,-0.8062669529681155,1
2019-12-09,-0.316282139344648,-0.40085570334083,0.1342112989137334,0.1342112989137334,0
2019-12-10,-0.10969340964486207,-0.06553586157230784,-0.6760225785340301,-0.6760225785340301,1
2019-12-11,0.2908158040315856,0.4395232987357556,0.44995771891509495,0.44995771891509495,1
2019-12-12,0.8575225775086182,0.731108662885549,0.5176207859728388,0.5176207859728388,1
2019-12-13,0.007258178414493166,0.20143312030556082,0.9597587037832866,0.9597587037832866,0
2019-12-16,0.7147785279833618,0.9084336247558111,-0.27095898360001147,-0.27095898360001147,1
2019-12-17,0.033529222633799094,0.10358116735056377,0.9212731336046609,0.9212731336046609,1
2019-12-18,-0.043230017186479675,0.04963962297792612,0.46568344122481786,0.46568344122481786,1
2019-12-19,0.4459292004863613,0.6737793660475999,0.3113311498149862,0.3113311498149862,1
2019-12-20,0.4944781081796634,0.42465737920489577,0.09869417018555371,0.09869417018555371,0
2019-12-23,0.08661436002121992,0.23182658273042112,-0.07374472230261553,-0.07374472230261553,0
2019-12-24,-0.019544819997963092,0.08081572464619935,-0.39306187692401684,-0.39306187692401684,0
2019-12-26,0.5128166675301138,0.7763956015811591,-0.7204522590446127,-0.7204522590446127,1
2019-12-27,0.003398471712534601,-0.1747822014396272,0.9833794601157297,0.9833794601157297,1
2019-12-30,-0.5780822450430323,-0.6731702017363728,0.08206736062803532,0.08206736062803532,0
2019-12-31,0.2946021661910603,0.29744471324988364,-0.7131240742024536,-0.7131240742024536,1
2020-01-01,0.0,0.0,0.1154609211690083,0.1154609211690083,1
2020-01-02,0.8378802677341701,1.3328447219192352,0.8183886337984836,0.8183886337984836,0
2020-01-03,-0.7059870562045378,-0.7855191660339544,-0.4522789386603554,-0.4522789386603554,0
2020-01-06,0.35333728907271933,0.5620384728471706,-1.9105853072941215,-1.9105853072941215,1
2020-01-07,-0.2803238652896223,-0.031854247708495986,0.4994592001242859,0.4994592001242859,0
2020-01-08,0.49024513689781557,0.6689046766684248,-0.22899444111396106,-0.22899444111396106,1
2020-01-09,0.6655262605488987,0.8126574744484083,1.5845758122611686,1.5845758122611686,1
2020-01-10,-0.2855178689662563,-0.2669584793033142,0.33480474426501594,0.33480474426501594,1
2020-01-13,0.6976215252569862,1.035742263159234,0.5935480807329307,0.5935480807329307,1
2020-01-14,-0.1514532772802224,-0.24368967780142858,0.2656220260982112,0.2656220260982112,0
2020-01-15,0.18701968845122874,0.07966548728952638,-0.15369308543056182,-0.15369308543056182,1
2020-01-16,0.8366553026468271,1.0631048141058974,0.09884063018437139,0.09884063018437139,0
2020-01-17,0.3862162248501333,0.3399605143178608,-0.0254978804985595,-0.0254978804985595,0
2020-01-20,0.0,0.0,-1.0346193941151438,-1.0346193941151438,0
2020-01-21,-0.26519776473655776,-0.19310868474221587,-0.4474618385662321,-0.4474618385662321,0
2020-01-22,0.02890760711180551,0.13830140117838674,-0.5172555189302153,-0.5172555189302153,1
2020-01-23,0.11409766124783616,0.19939681423002398,0.606672363529781,0.606672363529781,1
2020-01-24,-0.9042160974207403,-0.9313533039611022,0.5574584704263197,0.5574584704263197,0
2020-01-27,-1.5730711659182384,-1.8851559810233676,-1.0552527912150667,-1.0552527912150667,0
2020-01-28,1.0053584595046017,1.4264766521421501,-0.5214967844912932,-0.5214967844912932,1
2020-01-29,-0.08668741908683941,0.05912252564013176,0.6113256399948197,0.6113256399948197,0
2020-01-30,0.3134358792605374,0.2562708443798023,-0.7724984155365044,-0.7724984155365044,0
2020-01-31,-1.770582037552626,-1.5914654996416755,-0.6123414854723341,-0.6123414854723341,0
2020-02-03,0.7254613892351713,1.338222687366808,-2.1250384719316173,-2.1250384719316173,1
2020-02-04,1.4980414164082134,2.098144453400308,2.321082268667074,2.321082268667074,1
2020-02-05,1.125059589785371,0.42997561370825554,0.9140500467834434,0.9140500467834434,1
2020-02-06,0.3325672876785646,0.6675027996624783,0.40366612301674376,0.40366612301674376,0
2020-02-07,-0.5400853672730133,-0.5394882329740391,-0.32625431230384194,-0.32625431230384194,0
2020-02-10,0.7326397804890528,1.1331313707803048,-0.5525514763038308,-0.5525514763038308,1
2020-02-11,0.16884725532351208,0.10957991559588098,0.6350030388978967,0.6350030388978967,1
2020-02-12,0.6462646466197652,0.9027914622439681,0.7705696419483266,0.7705696419483266,0
2020-02-13,-0.16304457368023773,-0.14384425219915453,-0.21759994314084485,-0.21759994314084485,0
2020-02-14,0.18435333204338544,0.1977967547093895,-0.5026854435148831,-0.5026854435148831,0
2020-02-17,0.0,0.0,-0.558473346026378,-0.558473346026378,0
2020-02-18,-0.2919942636890105,0.016036564169130685,-0.44247626186481037,-0.44247626186481037,1
2020-02-19,0.4705785881164548,0.8675814939226312,1.112365150093808,1.112365150093808,0
2020-02-20,-0.381551976362815,-0.6744295515116572,-0.3715252459506435,-0.3715252459506435,0
2020-02-21,-1.051810302712286,-1.7883337524623233,0.0,0.0,0
2020-02-24,-3.351362667122315,-3.710188867954778,-2.081386879900149,-2.081386879900149,0
2020-02-25,-3.0279995565056117,-2.7726076455074633,-0.2662856861702312,-0.2662856861702312,0
2020-02-26,-0.37785406053220116,0.16920121754293582,-1.0120477938589723,-1.0120477938589723,0
2020-02-27,-4.416324258407911,-4.613182731047061,-0.3870376787472707,-0.3870376787472707,0
2020-02-28,-0.8238340444361891,0.010385226940567982,-3.709607866493836,-3.709607866493836,0
2020-03-02,4.603922900611002,4.4914576985011,-0.6159751824491688,-0.6159751824491688,1
2020-03-03,-2.8107896121075893,-2.994582100926557,1.5319647408546855,1.5319647408546855,0
2020-03-04,4.220259077449118,3.8461140546626416,-0.46269501465237006,-0.46269501465237006,1
2020-03-05,-3.3922077046888544,-3.0993259641753035,0.15998577904186018,0.15998577904186018,0
2020-03-06,-1.7053852000370129,-1.8649430797928912,-2.4806975302821943,-2.4806975302821943,0
