Date,sp500_ret,nasdaq_ret,nifty_ret,gift_nifty_ret,vix_india_ret,usdinr_ret,crude_ret,sp500_mom_3d,sp500_mom_5d,sp500_mom_10d,nasdaq_mom_3d,nasdaq_mom_5d,nasdaq_mom_10d,nifty_mom_3d,nifty_mom_5d,nifty_mom_10d,gift_nifty_mom_3d,gift_nifty_mom_5d,gift_nifty_mom_10d,crude_mom_3d,crude_mom_5d,crude_mom_10d,usdinr_mom_3d,usdinr_mom_5d,usdinr_mom_10d,sp500_vol_5d,sp500_vol_10d,nasdaq_vol_5d,nasdaq_vol_10d,nifty_vol_5d,nifty_vol_10d,gift_nifty_vol_5d,gift_nifty_vol_10d,crude_vol_5d,crude_vol_10d,sp500_nasdaq_div,us_avg_ret,us_nifty_div,gift_nifty_basis,sp500_lag1,sp500_lag2,nasdaq_lag1,nasdaq_lag2,nifty_lag1,nifty_lag2,gift_nifty_lag1,gift_nifty_lag2,crude_lag1,crude_lag2,usdinr_lag1,usdinr_lag2,sp500_up_3d,sp500_up_5d,nasdaq_up_3d,nasdaq_up_5d,nifty_up_3d,nifty_up_5d,crude_up_3d,crude_up_5d,vix_level,vix_high,vix_extreme,vix_mom_3d,vix_rising,usdinr_level,rupee_weak,rupee_very_weak,crude_spike,crude_up,day_of_week,month,is_monday,is_friday,is_month_end,is_month_start,quarter,sp500_nifty_corr_20d,nasdaq_nifty_corr_20d,nifty_dist_ma20,nifty_dist_ma50,nifty_above_ma20,nifty_above_ma50,sp500_dist_ma50,sp500_above_ma50,cross_mom_diff,target
2019-10-17,0.27628315736780706,0.40213192184475055,1.0672506051552677,1.0672506051552677,-2.933988251852082,-0.19509390395873183,0.8246410191289577,1.071896541616446,2.027082419584636,2.9968795837244877,1.3442959090662288,2.576637555216721,3.600347419555594,2.148070135900615,3.0949301265029927,2.415185623344829,2.148070135900615,3.0949301265029927,2.415185623344829,0.9544830588501547,1.4232313572538846,3.8189090514417323,0.9946333375192573,0.29948977993037307,0.680183497587139,0.6126805280665719,0.9011638698450456,0.7528362118124479,0.9740341149987779,0.3190402686985507,0.8658822496460017,0.3190402686985507,0.8658822496460017,1.734821209283563,1.2533246458410514,-0.1258487644769435,0.3392075396062788,-0.7280430655489889,0.0,-0.19995427986508885,0.9955676641137279,-0.30102660757148625,1.2431905947929645,0.3123841334461419,0.7684353972992053,0.3123841334461419,0.7684353972992053,1.1576378465235848,-1.0277958068023896,0.4303596783999719,0.7593675630780172,1,1,1,1,1,1,1,1,15.880000114440918,0,0,-9.16959429980667,0,71.62000274658203,0,0,0,1,3,10,0,0,0,0,4,-0.051063639115162276,-0.10949746105085999,1.8155458673274945,4.097416540895092,1,1,1.8471246666725294,1,-1.0678477069183567,1
2019-10-18,-0.39193449495069643,-0.825196709365672,0.6516288783389612,0.6516288783389612,0.314862659789239,-0.27576393277909395,-0.8178963106573289,-0.3156056174479782,0.5412501733206398,1.1832553302277726,-0.7240913950924077,0.4149649682945733,1.3751657948039453,2.031263616940371,3.1190305214969127,4.297590531381513,2.031263616940371,3.1190305214969127,4.297590531381513,1.1643825549952154,-1.7804515588456193,1.8573637061586434,-0.04049815833785386,0.6258828043339326,0.5753531912133458,0.5526600114504381,0.8299529550179822,0.7834545804209626,0.9641816344734425,0.31938346413920843,0.6987260561633376,0.31938346413920843,0.6987260561633376,1.3025466507552523,1.2741817379558902,0.4332622144149756,-0.6085656021581842,-1.2601944804971454,0.0,0.27628315736780706,-0.19995427986508885,0.40213192184475055,-0.30102660757148625,1.0672506051552677,0.3123841334461419,1.0672506051552677,0.3123841334461419,0.8246410191289577,1.1576378465235848,-0.19509390395873183,0.4303596783999719,0,1,0,1,1,1,1,0,15.930000305175781,0,0,-5.527136037314971,0,71.42250061035156,0,0,0,0,4,10,0,1,0,0,4,0.053110261687528845,0.01443507456799631,2.3047555127242028,4.6718851692673535,1,1,1.4014109020238512,1,-2.577780348176273,0
2019-10-21,0.6871616056117524,0.9079650382818549,0.0,0.0,0.0,-0.5495492704686966,-0.7741486008881582,0.5715102680288631,1.367123652277502,2.318246403198765,0.48490025076093346,1.4270642379824117,2.6111016876787407,1.718879483494229,2.799699014239576,4.730258907631535,1.718879483494229,2.799699014239576,4.730258907631535,-0.7674038924165276,-0.6375618526953342,1.11748006694542,-1.0204071072065224,0.16932013427146675,0.31444685421367913,0.582980997834881,0.8214904941180073,0.8508668532794483,0.9770121426268434,0.41353897696409814,0.6511660049878532,0.41353897696409814,0.6511660049878532,1.032410507338998,1.3093716773244355,-0.2208034326701025,0.7975633219468037,0.7975633219468037,0.0,-0.39193449495069643,0.27628315736780706,-0.825196709365672,0.40213192184475055,0.6516288783389612,1.0672506051552677,0.6516288783389612,1.0672506051552677,-0.8178963106573289,0.8246410191289577,-0.27576393277909395,-0.19509390395873183,1,1,1,1,1,1,0,0,15.930000305175781,0,0,-2.6191255920628413,0,71.02999877929688,0,0,0,0,0,10,1,0,0,0,4,0.06624369920016539,0.02560061182225399,2.277098469919542,4.5682306712576475,1,1,2.0122814569085237,1,-1.432575361962074,0
2019-10-22,-0.3568666378412577,-0.7189819906968653,-0.6302602285396697,-0.6302602285396697,5.524162861947235,0.10559563413448103,1.2550910616646815,-0.061639527180201714,0.014689350322516503,3.517461685498291,-0.6362136617806824,-0.5351083475074181,3.5575976176669295,0.02136864979929154,1.4010033884007012,4.099998679091865,0.02136864979929154,1.4010033884007012,4.099998679091865,-0.3369538498808038,1.645325015771737,2.5610832083543422,-0.7197175691133095,-0.48445179467206945,-0.34956585756166225,0.4662157385380209,0.5849744068524023,0.7445374629853531,0.7993211051077873,0.6453475329106214,0.7280047669725406,0.6453475329106214,0.7280047669725406,1.039501481112879,1.3514916007987579,0.3621153528556076,-0.5379243142690615,0.09233591427060817,0.0,0.6871616056117524,-0.39193449495069643,0.9079650382818549,-0.825196709365672,0.0,0.6516288783389612,0.0,0.6516288783389612,-0.7741486008881582,-0.8178963106573289,-0.5495492704686966,-0.27576393277909395,0,1,0,0,1,1,0,1,16.809999465942383,0,0,5.839025521736476,1,71.1050033569336,1,0,0,1,1,10,0,0,0,0,4,0.07742131249167324,0.04628544083257044,1.6324200060196796,3.785872068301456,1,1,1.6002018019449689,1,-1.3863140380781847,1
2019-10-23,0.28471487971184484,0.19113599876994236,0.1359123648397631,0.1359123648397631,-1.6061782212549391,-0.04220013680440449,2.462307181272938,0.6150098474823396,0.4993585098994502,2.8917273102159857,0.380119046354932,-0.04294574116598948,2.726715469013341,-0.4943478636999066,1.2245316197943223,2.5561277582251463,-0.4943478636999066,1.2245316197943223,2.5561277582251463,2.943249642049463,2.94999435052109,4.88603116220302,-0.48615377313862007,-0.9570116098764458,-0.18156206415878007,0.46386438730946805,0.5510540620877568,0.7450099677339919,0.7648087846737062,0.6479677149190324,0.5768052584720189,0.6479677149190324,0.5768052584720189,1.4005365164885542,1.5184582710786896,0.09357888094190248,0.2379254392408936,0.1020130744011305,0.0,-0.3568666378412577,0.6871616056117524,-0.7189819906968653,0.9079650382818549,-0.6302602285396697,0.0,-0.6302602285396697,0.0,1.2550910616646815,-0.7741486008881582,0.10559563413448103,-0.5495492704686966,1,1,1,0,0,1,1,1,16.540000915527344,0,0,3.9179846406922976,1,71.07499694824219,0,0,1,1,2,10,0,0,0,0,4,0.1447298020245571,0.1429303984274531,1.6974593107392009,3.820056774952871,1,1,1.776320574933829,1,-0.7251731098948722,0
2019-10-24,0.192044635873323,0.8129491687277834,-0.18527934715960592,-0.18527934715960592,-1.8137915828501883,-0.5065080911839104,0.8173941719256783,0.11989287774391011,0.4151199884049661,2.442202407989602,0.2851031768008605,0.3678715057170434,2.9445090609337643,-0.6796272108595125,-0.027998332520551283,3.0669317939824414,-0.6796272108595125,-0.027998332520551283,3.0669317939824414,4.5347924148633,2.9427475033178108,4.365978860571696,-0.44311259385383384,-1.2684257971016244,-0.9689360171712513,0.45733912518657244,0.5372758765338426,0.820463078824058,0.77799977494002,0.46757137873259774,0.5007668524997416,0.46757137873259774,0.5007668524997416,1.4002367048024615,1.4948787673787969,-0.6209045328544605,0.5024969023005532,0.6877762494601591,0.0,0.28471487971184484,-0.3568666378412577,0.19113599876994236,-0.7189819906968653,0.1359123648397631,-0.6302602285396697,0.1359123648397631,-0.6302602285396697,2.462307181272938,1.2550910616646815,-0.04220013680440449,0.10559563413448103,1,1,1,1,0,0,1,1,16.239999771118164,0,0,2.1041930578421093,1,70.71499633789062,0,0,0,1,3,10,0,0,0,0,4,0.17742460321376982,0.19043102629865527,1.5039646157768527,3.5252223833053433,1,1,1.8595064907163295,1,0.4431183209255174,1
2019-10-25,0.4072700506109195,0.7002408300674112,0.011230477560042473,0.011230477560042473,-5.665025180173389,0.6717190526970285,0.5675406181455234,0.8840295661960873,1.214324533966582,1.7555747072872219,1.704325997565137,1.8933090451501267,2.3082740134447,-0.03813650475980035,-0.66839673329947,2.4506337881974427,-0.03813650475980035,-0.66839673329947,2.4506337881974427,3.8472419713441415,4.328184432120663,2.5477328732750437,0.1230108247087136,-0.320942811625502,0.30493999270843064,0.38354942761464184,0.45405285010736196,0.673084007879704,0.7059999028911905,0.30033474994089887,0.49478250640367466,0.30033474994089887,0.49478250640367466,1.1705891437785358,1.3332987599982786,-0.29297077945649175,0.5537554403391654,0.5425249627791229,0.0,0.192044635873323,0.28471487971184484,0.8129491687277834,0.19113599876994236,-0.18527934715960592,0.1359123648397631,-0.18527934715960592,0.1359123648397631,0.8173941719256783,2.462307181272938,-0.5065080911839104,-0.04220013680440449,1,1,1,1,0,0,1,1,15.319999694824219,0,0,-9.084994984278515,0,71.19000244140625,1,1,0,1,4,10,0,1,1,0,4,0.15385388888019685,0.1478266807045048,1.483569734144446,3.437720987241602,1,1,2.181777611040954,1,1.882721267266052,0
2019-10-28,0.5581337868471481,1.0053246344756017,0.0,0.0,0.0,-0.5056898412777344,-0.7255736207965824,1.1574484733313906,1.0852967152019777,2.45242036747948,2.5185146332707964,1.9906686413438734,3.417732879326285,-0.17404886959956345,-0.66839673329947,2.131302280940106,-0.17404886959956345,-0.66839673329947,2.131302280940106,0.6593611692746211,4.376759412212239,3.739197559516905,-0.3404788797646163,-0.2770833824345398,-0.10776324816307303,0.3489648722437849,0.4539353779061065,0.6933283739972059,0.7341268083880286,0.30033474994089887,0.49973666414001633,0.30033474994089887,0.49973666414001633,1.1536570441730158,1.1595749173107688,-0.4471908476284536,0.7817292106613749,0.7817292106613749,0.0,0.4072700506109195,0.192044635873323,0.7002408300674112,0.8129491687277834,0.011230477560042473,-0.18527934715960592,0.011230477560042473,-0.18527934715960592,0.5675406181455234,0.8173941719256783,0.6717190526970285,-0.5065080911839104,1,1,1,1,0,0,1,1,15.319999694824219,0,0,-7.478816763023575,0,70.83000183105469,0,0,0,0,0,10,1,0,1,0,4,0.16577296202441494,0.16069464029104893,1.434938528502221,3.339907653004813,1,1,2.6717217944385947,1,1.7536934485014477,1
2019-10-29,-0.08324053147991117,-0.5902075743148938,1.7519938181983052,1.7519938181983052,7.180159291004129,-0.13412567873388737,0.03248409592788715,0.8821633059781564,1.3589228215633242,1.3736121718858407,1.1153578902281192,2.119443057725845,1.5843347102184269,1.7632242957583477,1.713857313438505,3.114860701839206,1.7632242957583477,1.713857313438505,3.114860701839206,-0.1255489067231701,3.1541524464754445,4.799477462247181,0.03190353268540669,-0.5168046953029082,-1.0012564899749776,0.24130927361476104,0.37757199226586885,0.641944578512857,0.712614888903726,0.7960759530136241,0.6839939248140406,0.7960759530136241,0.6839939248140406,1.1822614986810274,1.0614915262948543,0.5069670428349826,-0.3367240528974025,-2.0887178710957075,0.0,0.5581337868471481,0.4072700506109195,1.0053246344756017,0.7002408300674112,0.0,0.011230477560042473,0.0,0.011230477560042473,-0.7255736207965824,0.5675406181455234,-0.5056898412777344,0.6717190526970285,1,1,1,1,1,1,0,1,16.420000076293945,0,0,1.5151341108307417,1,70.73500061035156,0,0,0,1,1,10,0,0,1,0,4,0.00487332582876701,-0.054681943008817915,3.0194980432905667,5.006183652029283,1,1,2.4918230291464063,1,-0.35493449187518067,1
2019-10-30,0.325337015914573,0.32779210273761183,0.4857107869982835,0.4857107869982835,1.4616307551950536,0.21148959733925388,-1.5911666501191801,0.8002302712818099,1.3995449577660524,1.8989034676655026,0.7429091628983198,2.2560991616935144,2.213153420527525,2.2377046051965888,2.0636557355970253,3.2881873553913477,2.2377046051965888,2.0636557355970253,3.2881873553913477,-2.2842561749878736,-0.8993213849166737,2.0506729656044165,-0.4283259226723679,-0.2631149611592498,-1.2201265710356957,0.24253417416740072,0.3616329547889492,0.6323956731408708,0.6950953015600408,0.7886882889819629,0.6862116967809491,0.7886882889819629,0.6862116967809491,0.9858756766201521,1.2117726546118537,-0.0024550868230388545,0.3265645593260924,-0.1591462276721911,0.0,-0.08324053147991117,0.5581337868471481,-0.5902075743148938,1.0053246344756017,1.7519938181983052,0.0,1.7519938181983052,0.0,0.03248409592788715,-0.7255736207965824,-0.13412567873388737,-0.5056898412777344,1,1,1,1,1,1,0,0,16.65999984741211,0,0,8.641790046199183,1,70.88459777832031,1,0,0,0,2,10,0,0,1,0,4,-0.03202640534922643,-0.09010490680139326,3.3012892732724364,5.3425179222174854,1,1,2.740426933784299,1,-0.6641107778309729,1
2019-10-31,-0.3022860563304697,-0.13993430296747045,0.2815797488827432,0.2815797488827432,-2.2809073484213127,0.14869250690938696,-0.6269610036109041,-0.06018957189580787,0.9052142655622597,1.3203342539672258,-0.4023497745447524,1.3032156899982605,1.671087195715304,2.519284354079332,2.5305148316393744,2.502516499118823,2.519284354079332,2.5305148316393744,2.502516499118823,-2.1856435578021953,-2.343676560453256,0.5990709428645546,0.22605642551475347,0.3920856369340475,-0.8763401601675769,0.3597393725624688,0.39133747959791926,0.6396707876689941,0.700542678178769,0.7252774509781228,0.6353652022041119,0.7252774509781228,0.6353652022041119,0.8179153521951076,1.216242910201188,-0.16235175336299923,-0.22111017964897006,-0.5026899285317132,0.0,0.325337015914573,-0.08324053147991117,0.32779210273761183,-0.5902075743148938,0.4857107869982835,1.7519938181983052,0.4857107869982835,1.7519938181983052,-1.5911666501191801,0.03248409592788715,0.21148959733925388,-0.13412567873388737,0,1,0,1,1,1,0,0,16.280000686645508,0,0,6.360882697777871,1,70.98999786376953,1,0,0,0,3,10,0,0,1,0,4,0.0009481294738456784,-0.05090263004215007,3.3382486334944548,5.426083781246289,1,1,2.350744357016983,1,-1.6253005660771147,1
2019-11-01,0.9662312168146059,1.1340563491645694,0.11070906504571099,0.11070906504571099,-3.378385265427819,-0.028168254216287547,2.4240396738652414,0.9892821763987092,1.4641754317659461,2.678499965732528,1.3219141489347108,1.7370312090954187,3.6303402542455454,0.8779996009267377,2.629993419125043,1.961596685825573,0.8779996009267377,2.629993419125043,1.961596685825573,0.20591202013515897,-0.48717750473353805,3.841006927387125,0.3320138500323533,-0.3078016699792685,-0.6287444816047705,0.5051000319805605,0.4236334067765885,0.7363219730580655,0.6652727757085212,0.709501212604236,0.6202427383780981,0.709501212604236,0.6202427383780981,1.5232287796350068,1.3776304331412528,-0.16782513234996355,1.0501437829895877,0.9394347179438767,0.0,-0.3022860563304697,0.325337015914573,-0.13993430296747045,0.32779210273761183,0.2815797488827432,0.4857107869982835,0.2815797488827432,0.4857107869982835,-0.6269610036109041,-1.5911666501191801,0.14869250690938696,0.21148959733925388,1,1,1,1,1,1,1,0,15.729999542236328,0,0,-4.197661858654076,0,70.97000122070312,0,0,1,1,4,11,0,1,0,1,4,0.21412390453552738,0.09718177247447725,3.131493786604328,5.344335098359982,1,1,3.1868454211784822,1,-1.1658179873590968,1
2019-11-04,0.3704089049704651,0.5580440058623459,0.42638888683566023,0.42638888683566023,1.271460704130578,-0.6452035974362946,0.7132476109599883,1.0343540654546013,1.276450549889263,2.3617472650912408,1.552166052059445,1.289750580482163,3.2804192218260364,0.8186777007641144,3.056382305960703,2.387985572661233,0.8186777007641144,3.056382305960703,2.387985572661233,2.5103262812143274,0.9516437270230327,5.328403139235271,-0.5246793447431952,-0.4473154261378287,-0.7243988085723685,0.48710633844752343,0.39997920041964735,0.6595793841781603,0.6422292257523351,0.6539216089208921,0.6199153723313259,0.6539216089208921,0.6199153723313259,1.510754113296146,1.3176726963070575,-0.18763510089188085,0.4642264554164055,0.03783756858074527,0.0,0.9662312168146059,-0.3022860563304697,1.1340563491645694,-0.13993430296747045,0.11070906504571099,0.2815797488827432,0.11070906504571099,0.2815797488827432,2.4240396738652414,-0.6269610036109041,-0.028168254216287547,0.14869250690938696,1,1,1,1,1,1,1,1,15.930000305175781,0,0,-4.387831909718551,0,70.51210021972656,0,0,0,1,0,11,1,0,0,1,4,0.16277047799611044,0.05695663353693424,3.206507402166166,5.628163529286153,1,1,3.4299382453756753,1,-1.77993175607144,0
2019-11-05,-0.1185699214361291,0.017543662586394504,-0.2018173043904281,-0.2018173043904281,-0.06277607464066914,0.691937665667397,1.3359053630909612,1.2180702003489419,1.2411211599330452,2.6000439814963694,1.7096440176133099,1.8975018173834513,4.016944875109296,0.3352806474909431,1.1025711833719698,2.8164284968104747,0.3352806474909431,1.1025711833719698,2.8164284968104747,4.473192647916193,2.2550649941861067,5.409217440661551,0.01856581401481483,0.37874791826345566,-0.13805677703945252,0.49345948023802716,0.36641164158867323,0.5011814387090153,0.5434487093216599,0.2769763911232215,0.5656047353748344,0.2769763911232215,0.5656047353748344,1.5872272535027534,1.3228322412656923,-0.1361135840225236,-0.0505131294248673,0.1513041749655608,0.0,0.3704089049704651,0.9662312168146059,0.5580440058623459,1.1340563491645694,0.42638888683566023,0.11070906504571099,0.42638888683566023,0.11070906504571099,0.7132476109599883,2.4240396738652414,-0.6452035974362946,-0.028168254216287547,1,1,1,1,1,1,1,1,15.920000076293945,0,0,-2.1697006359379083,0,71.0,1,1,0,1,1,11,0,0,0,1,4,0.13824766298508775,0.0028871347525830007,2.647434519862605,5.263801024328731,1,1,3.1648623986931588,1,0.13854997656107537,1
2019-11-06,0.07024972279667807,-0.28513002957469835,0.4099084396871566,0.4099084396871566,-0.8793991372602061,-0.14789205201914957,-1.9377341546161775,0.32208870633101405,0.9860338668151503,2.3855788245812026,0.2904576388740421,1.284579685071141,3.5406788467646555,0.6344800221323887,1.026768836060843,3.090424571657868,0.6344800221323887,1.026768836060843,3.090424571657868,0.11141881943477383,1.9084974896891094,1.0091761047724357,-0.10115798378804719,0.01936626890505222,-0.2437486922541976,0.4966698283571715,0.3710516763039232,0.5849479560416215,0.583356057089198,0.2604109442871727,0.5643960146888874,0.2604109442871727,0.5643960146888874,1.702113014353993,1.3443272971513907,0.3553797523713764,-0.10744015338901014,-0.5173485930761668,0.0,-0.1185699214361291,0.3704089049704651,0.017543662586394504,0.5580440058623459,-0.2018173043904281,0.42638888683566023,-0.2018173043904281,0.42638888683566023,1.3359053630909612,0.7132476109599883,0.691937665667397,-0.6452035974362946,1,1,1,1,1,1,1,1,15.779999732971191,0,0,0.3292854922297046,1,70.8949966430664,0,0,0,0,2,11,0,0,0,0,4,-0.015503598692456488,-0.13702754189562996,2.779262615921962,5.523791998156778,1,1,3.1066728269508133,1,-0.04073496924569264,1
2019-11-07,0.27300951851503275,0.28404113330822156,0.3844209304726398,0.3844209304726398,-3.612165427564895,0.14811109655912258,0.8908312635377946,0.22468931987558172,1.5613294416606527,2.4665437072229124,0.016454766319917713,1.708555121346833,3.0117708113450936,0.5925120657693683,1.1296100176507395,3.660124849290114,0.5925120657693683,1.1296100176507395,3.660124849290114,0.2890024720125801,3.426289756837808,1.082613196384552,0.69215671020737,0.018784858554787842,0.41087049548883536,0.4113343053926347,0.37080723058522885,0.5422063892782217,0.5606638868485752,0.27175118517151686,0.5370451853474016,0.27175118517151686,0.5370451853474016,1.6101114347032073,1.3488690139990662,-0.011031614793188815,0.27852532591162715,-0.10589560456101266,0.0,0.07024972279667807,-0.1185699214361291,-0.28513002957469835,0.017543662586394504,0.4099084396871566,-0.2018173043904281,0.4099084396871566,-0.2018173043904281,-1.9377341546161775,1.3359053630909612,-0.14789205201914957,0.691937665667397,1,1,1,1,1,1,1,1,15.210000038146973,0,0,-4.554340639465769,0,71.0,1,0,0,1,3,11,0,0,0,0,4,0.07296993707575714,-0.10566247829462702,2.8310080197824683,5.731079448381268,1,1,3.276998601760075,1,0.43171942400991314,0
2019-11-08,0.25606760900243053,0.48360833016478644,-0.8649599006986697,-0.8649599006986697,4.273501754767017,0.5302859024262752,0.35318253776268627,0.5993268503141413,0.8511658338484773,2.3153412656144234,0.48251943389830965,1.05810710234705,2.795138311442469,-0.07063053053887325,0.15394105190635887,2.783934471031402,-0.07063053053887325,0.15394105190635887,2.783934471031402,-0.6937203533156948,1.355432620735253,0.8682551160017149,0.5305049469662482,0.5772390151973505,0.26943734521808205,0.19455382863209816,0.3665889334091584,0.34772772421445336,0.5475635191011912,0.5660737911714396,0.6589899310875748,0.5660737911714396,0.6589899310875748,1.2844315547011023,1.3424472902017042,-0.2275407211623559,0.3698379695836085,1.2347978702822782,0.0,0.27300951851503275,0.07024972279667807,0.28404113330822156,-0.28513002957469835,0.3844209304726398,0.4099084396871566,0.3844209304726398,0.4099084396871566,0.8908312635377946,-1.9377341546161775,0.14811109655912258,-0.14789205201914957,1,1,1,1,0,1,0,1,15.859999656677246,0,0,-0.2180628100580817,0,71.37650299072266,1,1,0,1,4,11,0,1,0,0,4,-0.0016047230716327127,-0.18992670754233604,1.6790797577268812,4.653519422384571,1,1,3.426082833858875,1,0.6972247819421185,1
2019-11-11,-0.19624672514313435,-0.13013444268317187,0.04450569159482054,0.04450569159482054,2.459018611381625,0.0,-0.5279123743693104,0.3328304023743289,0.2845102037348779,1.560960753624141,0.6375150207898361,0.3699286538015323,1.6596792342836952,-0.43603327863120933,-0.22794214333448082,2.8284401626262223,-0.43603327863120933,-0.22794214333448082,2.8284401626262223,0.7161014269311723,0.11427263540595423,1.065916362428987,0.6783969989853977,1.2224426126336452,0.7751271864958165,0.21296844445008722,0.36952028033081274,0.3105353553421047,0.4955934625926752,0.5235168257379677,0.6570482866241496,0.5235168257379677,0.6570482866241496,1.2974836093521374,1.330559024705297,-0.06611228245996248,-0.1631905839131531,-0.20769627550797365,0.0,0.25606760900243053,0.27300951851503275,0.48360833016478644,0.28404113330822156,-0.8649599006986697,0.3844209304726398,-0.8649599006986697,0.3844209304726398,0.35318253776268627,0.8908312635377946,0.5302859024262752,0.14811109655912258,1,1,1,1,0,0,1,1,16.25,0,0,3.1203549385837492,1,71.37650299072266,0,0,0,0,0,11,1,0,0,0,4,0.022530630093253262,-0.17344536941725913,1.4763931215349775,4.5365293467765415,1,1,3.1124016661069667,1,0.5124523470693587,0
2019-11-12,0.15646460846321375,0.25766597522700607,0.0,0.0,0.0,0.2766940079168778,-0.19298638034065396,0.21628549232250993,0.5595447336342207,1.800665893567266,0.6111398627086206,0.6100509664421438,2.507552783825595,-0.8204542091038491,-0.02612483894405271,1.076446344427917,-0.8204542091038491,-0.02612483894405271,1.076446344427917,-0.3677162169472763,-1.414619108025661,0.8404458861604458,0.806979910343153,0.807198954883126,1.1859468731465816,0.19066707252199488,0.3599196526405728,0.3180997515763773,0.4183611033540406,0.516188983239478,0.40825692097406047,0.516188983239478,0.40825692097406047,1.0710786237356549,1.3338606136967868,-0.10120136676379232,0.2070652918451099,0.2070652918451099,0.0,-0.19624672514313435,0.25606760900243053,-0.13013444268317187,0.48360833016478644,0.04450569159482054,-0.8649599006986697,0.04450569159482054,-0.8649599006986697,-0.5279123743693104,0.35318253776268627,0.0,0.5302859024262752,1,1,1,1,0,0,0,0,16.25,0,0,6.732520366148645,1,71.5739974975586,1,0,0,0,1,11,0,0,0,0,4,-0.08813975569143515,-0.2825244485301433,1.2671542042541268,4.332276476865019,1,1,3.1458678608024155,1,0.5856695725782735,0
2019-11-13,0.07115345908383919,-0.04702088297990903,-0.6127528029514329,-0.6127528029514329,1.292302058293271,0.28781581152472757,0.499512651843359,0.03137134240391859,0.5604484699213819,1.5464823367365321,0.08051064956392517,0.8481601130369332,2.1327397981080742,-0.5682471113566123,-1.0487860815826422,-0.02201724552179929,-0.5682471113566123,-1.0487860815826422,-0.02201724552179929,-0.22138610286660354,1.0226276984338756,2.931125188122985,0.5645098194416054,1.2429068184270031,1.2622730873320553,0.19061812981923487,0.35748769244850676,0.25309037829636466,0.42738502128113676,0.513174284899141,0.4416433513293169,0.513174284899141,0.4416433513293169,0.5644937711163864,1.1991591616052248,0.11817434206374822,0.01206628805196508,0.6248190910033979,0.0,0.15646460846321375,-0.19624672514313435,0.25766597522700607,-0.13013444268317187,0.0,0.04450569159482054,0.0,0.04450569159482054,-0.19298638034065396,-0.5279123743693104,0.2766940079168778,0.0,1,1,1,1,0,0,0,1,16.459999084472656,0,0,3.7513206696748975,1,71.77999877929688,1,0,0,1,2,11,0,0,0,0,4,-0.05496975854579535,-0.2298601013948843,0.48586371650508364,3.5124365905678703,1,1,3.111756650543327,1,1.609234551504024,1
2019-11-14,0.08370427393644686,-0.036312685146910884,0.2672990768123773,0.2672990768123773,-4.921017685271234,0.5036272042658219,-0.1443003914208485,0.3113223414834998,0.371143225342796,1.9324726670034487,0.17433240710018616,0.5278062945818007,2.236361415928634,-0.34545372613905556,-1.1659079352429047,-0.03629791759216516,-0.34545372613905556,-1.1659079352429047,-0.03629791759216516,0.16222588008185834,-0.012503956524767545,3.4137858003130406,1.0681370237074272,1.5984229261337024,1.6172077846884902,0.16814007009218634,0.32171800951300494,0.2573992145411861,0.41904458474975625,0.4809321463829637,0.4406457397290529,0.4809321463829637,0.4406457397290529,0.4215973628711829,1.167301869672781,0.12001695908335774,0.02369579439476799,-0.2436032824176093,0.0,0.07115345908383919,0.15646460846321375,-0.04702088297990903,0.25766597522700607,-0.6127528029514329,0.0,-0.6127528029514329,0.0,0.499512651843359,-0.19298638034065396,0.28781581152472757,0.2766940079168778,1,1,1,1,0,0,1,0,15.649999618530273,0,0,-3.6287156269779617,0,72.1415023803711,1,1,0,0,3,11,0,0,0,0,4,-0.0893743866360009,-0.28178378736200527,0.6324415062857157,3.6035946208348677,1,1,3.1151588893495332,1,1.5370511605857007,1
2019-11-15,0.7695488006902673,0.7289822443172111,0.1966845520657623,0.1966845520657623,-3.961660707166892,-0.2574100299596038,1.6377656996723333,0.9244065337105534,0.8846244170306328,1.73579025087911,0.6456486761903912,0.7731802087342254,1.8312873110812755,-0.14876917407329326,-0.10426348247847272,0.04967756942788615,-0.14876917407329326,-0.10426348247847272,0.04967756942788615,1.9929779600948456,1.2720792053848795,2.6275118261201325,0.5340329858309456,0.8107269937478234,1.387966008945174,0.35733613581900786,0.27126722627711797,0.3530969725142929,0.331743961213539,0.3483554897082582,0.44395086004371886,0.3483554897082582,0.44395086004371886,0.8580370179068161,1.0298145761050825,0.04056655637305617,0.7492655225037392,0.5525809704379769,0.0,0.08370427393644686,0.07115345908383919,-0.036312685146910884,-0.04702088297990903,0.2672990768123773,-0.6127528029514329,0.2672990768123773,-0.6127528029514329,-0.1443003914208485,0.499512651843359,0.5036272042658219,0.28781581152472757,1,1,1,1,0,0,1,1,15.029999732971191,0,0,-7.590376334144853,0,71.95580291748047,0,0,0,1,4,11,0,1,0,0,4,0.01078342550714278,-0.19646964715137513,0.7306422249607197,3.6356681321705433,1,1,3.8106798529845602,1,0.9888878995091055,0
