date,sp500_ret,nasdaq_ret,nifty_ret,gift_nifty_ret,target,sp500_mom_3d,sp500_mom_5d,sp500_mom_10d,nasdaq_mom_3d,nasdaq_mom_5d,nasdaq_mom_10d,nifty_mom_3d,nifty_mom_5d,nifty_mom_10d,gift_nifty_mom_3d,gift_nifty_mom_5d,gift_nifty_mom_10d,sp500_vol_5d,sp500_vol_10d,nasdaq_vol_5d,nasdaq_vol_10d,nifty_vol_5d,nifty_vol_10d,gift_nifty_vol_5d,gift_nifty_vol_10d,sp500_nasdaq_div,us_avg_ret,us_nifty_div,gift_nifty_basis,sp500_lag1,sp500_lag2,nasdaq_lag1,nasdaq_lag2,nifty_lag1,nifty_lag2,gift_nifty_lag1,gift_nifty_lag2,sp500_up_3d,sp500_up_5d,nasdaq_up_3d,nasdaq_up_5d
2019-01-30,1.554926091974429,2.2023854764415374,-0.0037587598586075,-0.0037587598586075,1,0.6246186848262948,1.6110606463340393,2.493066650417841,0.2873286710079801,2.258267322711971,2.1576696992118505,-1.1952932209231437,-1.6646039799574575,-2.2004909890744218,-1.1952932209231437,-1.6646039799574575,-2.2004909890744218,0.9048661371972585,0.915286230501264,1.399842783196266,1.2297805249461127,0.5262856156895204,0.5028081226008243,0.5262856156895204,0.5028081226008243,-0.6474593844671084,1.8786557842079832,1.8824145440665907,0.0,-0.1456246577543507,-0.7846827493937836,-0.8099453446249072,-1.10511146080865,-0.0876946555264379,-1.1038398055380982,-0.0876946555264379,-1.1038398055380982,1,1,1,1
2019-01-31,0.8597395948725328,1.373507676051866,1.681879061847957,1.681879061847957,1,2.269041029092611,2.3332276857702117,2.5936662070692673,2.7659478078684963,2.9529890255014735,2.823683229170615,1.5904256464629116,-0.15167478366368026,-0.6554345206557735,1.5904256464629116,-0.15167478366368026,-0.6554345206557735,0.9254282606544625,0.9220403835480802,1.4611585841859918,1.2765166047780956,1.0556585092676438,0.7836238786137687,1.0556585092676438,0.7836238786137687,-0.5137680811793333,1.1166236354621994,-0.5652554263857577,0.0,1.554926091974429,-0.1456246577543507,2.2023854764415374,-0.8099453446249072,-0.0037587598586075,-0.0876946555264379,-0.0037587598586075,-0.0876946555264379,1,1,1,1
2019-02-01,0.0898610093143847,-0.2454099791028063,0.5788983808607595,0.5788983808607595,1,2.5045266961613466,1.5742192890132123,1.365221911486647,3.330483173390597,1.41542636795704,1.551095173933681,2.2570186828501093,1.065484221785573,-0.09258352974346196,2.2570186828501093,1.065484221785573,-0.09258352974346196,0.9091648100937835,0.8437943204310853,1.4382148329027407,1.2573036454709254,1.020166161201808,0.809908467731658,1.020166161201808,0.809908467731658,0.335270988417191,-0.0777744848942108,-0.6566728657549703,0.0,0.8597395948725328,1.554926091974429,1.373507676051866,2.2023854764415374,1.681879061847957,-0.0037587598586075,1.681879061847957,-0.0037587598586075,1,1,1,1
2019-02-04,0.6776236617404008,1.1518642338747664,0.1707380786793555,0.1707380786793555,1,1.6272242659273184,3.0365257001473966,2.042845573227048,2.279961930823826,3.6724020626404563,2.7029594078084473,2.431515521388072,2.3400621060030264,-0.4251888521011217,2.431515521388072,2.3400621060030264,-0.4251888521011217,0.6710635263994886,0.8586898810805572,1.233161229673511,1.2937496749691155,0.7255202192996075,0.7931751286287746,0.7255202192996075,0.7931751286287746,-0.47424057213436566,0.9147439478075836,0.7440058691282281,0.0,0.0898610093143847,0.8597395948725328,-0.2454099791028063,1.373507676051866,0.5788983808607595,1.681879061847957,0.5788983808607595,1.681879061847957,1,1,1,1
2019-02-05,0.470842037697472,0.7422897836900866,0.2025211058672482,0.2025211058672482,1,1.2383267087522576,3.6529923955992194,3.9294182273811873,1.6487440384620466,5.22463719095545,5.357582839585895,0.9521575654073632,2.6302778673967127,0.13402031981623022,0.9521575654073632,2.6302778673967127,0.13402031981623022,0.5424522297958335,0.6434993651002124,0.8966144324185374,1.0444720996449877,0.6801375964117222,0.7882619344213593,0.6801375964117222,0.7882619344213593,-0.27144774599261456,0.6065659106937793,0.4040448048265311,0.0,0.6776236617404008,0.0898610093143847,1.1518642338747664,-0.2454099791028063,0.1707380786793555,0.5788983808607595,0.1707380786793555,0.5788983808607595,1,1,1,1
2019-02-06,-0.2224437980280935,-0.3620643479385177,1.171542803311021,1.171542803311021,1,0.9260219014097792,1.8756225055966969,3.486683151930736,1.5320896696263353,2.660187366575395,4.9184546892873655,1.5448019878576247,3.805579430566341,2.1409754506088836,1.5448019878576247,3.805579430566341,2.1409754506088836,0.43988137889127527,0.6713264409364794,0.7969168647446694,1.074693713477394,0.6538410325527341,0.8034805698405925,0.6538410325527341,0.8034805698405925,0.13962054991042422,-0.29225407298330563,-1.4637968762943265,0.0,0.470842037697472,0.6776236617404008,0.7422897836900866,1.1518642338747664,0.2025211058672482,0.1707380786793555,0.2025211058672482,0.1707380786793555,1,1,1,1
2019-02-07,-0.935714014394018,-1.178662912218709,0.0628269071479836,0.0628269071479836,0,-0.6873157747246396,0.0801688963301459,2.413396582100358,-0.79843747646714,0.10801677830482004,3.0610058038062933,1.4368908163262528,2.186527275866368,2.0348524922026874,1.4368908163262528,2.186527275866368,2.0348524922026874,0.6349601566309787,0.7849978666194959,0.9295179828683764,1.192818280990973,0.4543041601796441,0.8048428086487115,0.4543041601796441,0.8048428086487115,0.24294889782469087,-1.0571884633063635,-1.1200153704543472,0.0,-0.2224437980280935,0.470842037697472,-0.3620643479385177,0.7422897836900866,1.171542803311021,0.2025211058672482,1.171542803311021,0.2025211058672482,0,1,0,1
2019-02-08,0.0676201086956096,0.1351485250333572,-1.1364733121095203,-1.1364733121095203,0,-1.0905377037265018,0.05792799571137079,1.632147284724583,-1.4055787351238693,0.48857528244098347,1.9040016503980237,0.09789639834948427,0.47115558289608805,1.536639804681661,0.09789639834948427,0.47115558289608805,1.536639804681661,0.6343913145667044,0.7561632610500375,0.9176935969367507,1.141558343631532,0.820640012819688,0.8750922974500808,0.820640012819688,0.8750922974500808,-0.0675284163377476,0.1013843168644834,1.2378576289740038,0.0,-0.935714014394018,-0.2224437980280935,-1.178662912218709,-0.3620643479385177,0.0628269071479836,1.171542803311021,0.0628269071479836,1.171542803311021,0,1,0,1
2019-02-11,0.0709103098631702,0.1329054667132956,-0.5007475295473629,-0.5007475295473629,0,-0.7971835958352383,-0.5487853561658598,2.487740343981537,-0.9106089204720561,-0.5303834847204874,3.1420185779199694,-1.5743939345088995,-0.20033002533063038,2.1397320806723963,-1.5743939345088995,-0.20033002533063038,2.1397320806723963,0.5234744172818087,0.6817340981400295,0.7160654010610397,1.0488133900099235,0.8590354783489004,0.79600707595912,0.8590354783489004,0.79600707595912,-0.06199515685012538,0.1019078882882329,0.6026554178355958,0.0,0.0676201086956096,-0.935714014394018,0.1351485250333572,-1.178662912218709,-1.1364733121095203,0.0628269071479836,-1.1364733121095203,0.0628269071479836,0,0,0,0
2019-02-12,1.28902247439735,1.4603404024393196,-0.5271417887377283,-0.5271417887377283,0,1.4275528929561299,0.26939508053401817,3.9223874761332373,1.7283943941859725,0.18766713402874569,5.412304324984197,-2.1643626303946117,-0.9299929199356068,1.700284947461106,-2.1643626303946117,-0.9299929199356068,1.700284947461106,0.8033845450308505,0.7381356149313876,0.9594029575661528,1.0238593999106846,0.8694366763807669,0.8260738428835918,0.8694366763807669,0.8260738428835918,-0.17131792804196966,1.3746814384183348,1.9018232271560631,0.0,0.0709103098631702,0.0676201086956096,0.1329054667132956,0.1351485250333572,-0.5007475295473629,-1.1364733121095203,-0.5007475295473629,-1.1364733121095203,1,1,1,1
2019-02-13,0.3023994668760688,0.0776811965274903,0.0,0.0,0,1.662332251136589,0.7942383454381805,2.669860851034877,1.6709270656801056,0.6274126784947537,3.2876000450701492,-1.0278893182850912,-2.1015357232466276,1.7040437073197134,-1.0278893182850912,-2.1015357232466276,1.7040437073197134,0.7924681279196318,0.6149023965222374,0.9334176949528336,0.8458130620567452,0.4849883720162829,0.8259868314395011,0.4849883720162829,0.8259868314395011,0.2247182703485785,0.19004033170177953,0.19004033170177953,0.0,1.28902247439735,0.0709103098631702,1.4603404024393196,0.1329054667132956,-0.5271417887377283,-0.5007475295473629,-0.5271417887377283,-0.5007475295473629,1,1,1,1
2019-02-14,-0.2651641555101225,0.0885441527760377,-0.7879921603800577,-0.7879921603800577,0,1.3262577857632962,1.4647882043220761,1.544957100652222,1.6265657517428476,1.8946197434895002,2.002636521794321,-1.315133949117786,-2.952354790774669,-0.7658275149083014,-1.315133949117786,-2.952354790774669,-0.7658275149083014,0.5924137618414325,0.5970511727294239,0.605078655775084,0.7630123383392796,0.41768709149822436,0.6802148349298345,0.41768709149822436,0.6802148349298345,-0.3537083082861602,-0.08831000136704241,0.6996821590130153,0.0,0.3023994668760688,1.28902247439735,0.0776811965274903,1.4603404024393196,0.0,-0.5271417887377283,0.0,-0.5271417887377283,1,1,1,1
2019-02-15,1.087875260858695,0.6120945979440018,-0.2014639281967212,-0.2014639281967212,0,1.1251105722246413,2.4850433564851615,2.542971352196532,0.7783199472475297,2.3715658164001447,2.8601410988411287,-0.9894560885767789,-2.01734540686187,-1.546189823965782,-0.9894560885767789,-2.01734540686187,-1.546189823965782,0.6664737738551398,0.6646341869687034,0.5945433756027341,0.7555085695833706,0.306679561940858,0.6402493659170247,0.306679561940858,0.6402493659170247,0.47578066291469323,0.8499849294013484,1.0514488575980696,0.0,-0.2651641555101225,0.3023994668760688,0.0885441527760377,0.0776811965274903,-0.7879921603800577,0.0,-0.7879921603800577,0.0,1,1,1,1
2019-02-18,0.0,0.0,-0.778133902809619,-0.778133902809619,0,0.8227111053485725,2.4141330466219912,1.8653476904561315,0.7006387507200394,2.238660349686849,1.7082768649663624,-1.767589991386398,-2.294731780124126,-2.495061805454757,-1.767589991386398,-2.294731780124126,-2.495061805454757,0.6784543677112134,0.6510838591335134,0.6161997019760769,0.6941475428286425,0.3506178142856896,0.6567725033216602,0.3506178142856896,0.6567725033216602,0.0,0.0,0.778133902809619,0.0,1.087875260858695,-0.2651641555101225,0.6120945979440018,0.0885441527760377,-0.2014639281967212,-0.7879921603800577,-0.2014639281967212,-0.7879921603800577,1,1,1,1
2019-02-19,0.1498743321448836,0.1921717756517837,-0.3439597523313575,-0.3439597523313575,1,1.2377495930035787,1.274984904369525,1.5443799849035433,0.8042663735957855,0.9704917228993133,1.1581588569280596,-1.3235575833376978,-2.111549743717755,-3.0415426636533622,-1.3235575833376978,-2.111549743717755,-3.0415426636533622,0.5105328256548594,0.643376774219206,0.2434611810078474,0.6650138645398224,0.35128036419345976,0.6374323290269339,0.35128036419345976,0.6374323290269339,-0.042297443506900095,0.17102305389833367,0.5149828062296912,0.0,0.0,1.087875260858695,0.0,0.6120945979440018,-0.778133902809619,-0.2014639281967212,-0.778133902809619,-0.2014639281967212,1,1,1,1
2019-02-20,0.1777110753768518,0.0307182494119651,1.236290680397767,1.236290680397767,1,0.3275854075217354,1.150296512870308,1.9445348583084885,0.2228900250637488,0.9235287757837881,1.5509414542785425,0.11419702525679032,-0.8752590633199884,-2.9767947865666162,0.11419702525679032,-0.8752590633199884,-2.9767947865666162,0.5106837917926614,0.6296288516730595,0.24989617148278376,0.6449491998426113,0.8307404832383094,0.6541958023741975,0.8307404832383094,0.6541958023741975,0.1469928259648867,0.10421466239440845,-1.1320760180033584,0.0,0.1498743321448836,0.0,0.1921717756517837,0.0,-0.3439597523313575,-0.778133902809619,-0.3439597523313575,-0.778133902809619,1,1,1,1
2019-02-21,-0.3526436790880272,-0.3920361803318228,0.5067269008080633,0.5067269008080633,1,-0.025058271566291812,1.0628169892924033,2.5276051936144794,-0.169146155268074,0.44294844267592764,2.3375681861654285,1.3990578288744726,0.4194599978681326,-2.5328947929065366,1.3990578288744726,0.4194599978681326,-2.5328947929065366,0.5329065815860387,0.5329094195950902,0.3629686973940333,0.49466046451756396,0.7928407558849134,0.6951538102604551,0.7928407558849134,0.6951538102604551,0.03939250124379562,-0.372339929709925,-0.8790668305179883,0.0,0.1777110753768518,0.1498743321448836,0.0307182494119651,0.1921717756517837,1.236290680397767,-0.3439597523313575,1.236290680397767,-0.3439597523313575,0,1,0,1
